n_step,n_eval,f_best,f_avg,f_std,test_f1_best,test_top1_best
0,1,0.7413656349366474,0.0,0.0,0.7491612180774855,0.7485555555555555
1,100,0.7413656349366474,0.2616088176383796,0.2473787535190171,0.7491612180774855,0.7485555555555555
2,200,0.7413656349366474,0.2784223946833373,0.2595975684551023,0.7491612180774855,0.7485555555555555
5,500,0.7413656349366474,0.4614912010984588,0.2312908964604916,0.7491612180774855,0.7485555555555555
10,1000,0.7425094092869635,0.5138172809548284,0.21513483572397338,0.7418053962837123,0.7408888888888889
