n_step,n_eval,f_best,f_avg,f_std,test_f1_best,test_top1_best
0,1,0.3984375,0.0,0.0,0.4412264218278171,0.4529999792575836
1,100,0.4609375,0.12171875,0.053150040054665,0.4412264218278171,0.453
50,5000,0.6171875,0.41953125,0.1144444589295938,0.4590325423724401,0.468
100,10000,0.625,0.43859375,0.0967237983335151,0.45821891095141415,0.4673
