n_step,n_eval,f_best,f_avg,f_std,test_f1_best,test_top1_best
0,1,0.753981357464121,0.753981357464121,0.0,0.7477022964764168,0.7468888888888889
1,100,0.753981357464121,0.297161814254521,0.2753802381813908,0.7477022964764168,0.7468888888888889
2,200,0.753981357464121,0.3962686855739992,0.2700759910943361,0.7477022964764168,0.7468888888888889
5,500,0.7637894634903991,0.5352980500240859,0.257123164155061,0.7408176781740131,0.7402222222222222
